Kategori;Tindak Lanjut/Arahan;Rekomendasi ;PIC;Status ;Rapat ;Tanggal Rapat;Due Date;Durasi-Tgl Rapat;Durasi-DueDate;Email Due Reminder;Keterangan ; ; ; ; ; ; ; ; ; ; ; ; ; 
;"Laporan Piutang NFB:
Segera lakukan kajian risiko terlebih dahulu terkait:
a. Saldo piutang tahun 2025 dalam bentuk commitment fee (mitra selektif) yang telah jatuh tempo namun mengalami kendala akibat belum selesainya perizinan dan kesiapan di lapangan
b. Rencana dilakukan koreksi dari sisi pendapatan apabila hingga batas waktu yang ditetapkan (closing LK audited 2025) belum terealisasi
c. Segera dilakukan perbaikan agar kolaborasi antara fungsi Keuangan dan Penjualan dapat berjalan lebih baik, yaitu:
i) Pengakuan dan pencatatan piutang agar lebih tepat, proper, dan prudent
ii) Penerbitan invoice selaras dengan kondisi mitra di lapangan, sehingga tidak terjadi kondisi prematur";;Divisi Keuangan;Closed;BOD;07-Jan-26;14-Jan-26;;;;;;;;;;;;;;;;;
;"Laporan Piutang NFB:
Segera lakukan kajian risiko terlebih dahulu terkait:
a. Saldo piutang tahun 2025 dalam bentuk commitment fee (mitra selektif) yang telah jatuh tempo namun mengalami kendala akibat belum selesainya perizinan dan kesiapan di lapangan
b. Rencana dilakukan koreksi dari sisi pendapatan apabila hingga batas waktu yang ditetapkan (closing LK audited 2025) belum terealisasi
c. Segera dilakukan perbaikan agar kolaborasi antara fungsi Keuangan dan Penjualan dapat berjalan lebih baik, yaitu:
i) Pengakuan dan pencatatan piutang agar lebih tepat, proper, dan prudent
ii) Penerbitan invoice selaras dengan kondisi mitra di lapangan, sehingga tidak terjadi kondisi prematur";;Divisi Penjualan;Closed;BOD;07-Jan-26;14-Jan-26;;;;;;;;;;;;;;;;;
;"Program Strategis B2C (Media Glass):
Lakukan pengujian Proof Of Concept (POC) terlebih dahulu di semua aspek mulai dari konsep hingga teknologi yang digunakan";;Divisi Penjualan;Open;BOD;07-Jan-26;14-Jan-26;;;;;;;;;;;;;;;;;
;"Program Strategis B2C (Media Glass):
Perkuat dan rapikan kembali Business Model Canvas B2C Media Glass agar lebih proper dan lengkap";;Divisi Penjualan;Closed;BOD;07-Jan-26;14-Jan-26;;;;;;;;;;;;;;;;;
;"Laporan P2K3:
Pemasangan petunjuk arah evakuasi (glow in the dark): Segera dilakukan dan diselesaikan";;Divisi Keselamatan dan Pengawasan Operasional;Closed;BOD;07-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Laporan P2K3:
Penyediaan tangga darurat di lantai 4 dan 5 Kantor Transjakarta: Segera dimulai pengerjaannya pada Januari 2026";;Divisi Sumber Daya Manusia dan Umum;Open;BOD;07-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Laporan P2K3:
Perbaikan hanggar Depo Cawang: Lakukan percepatan pekerjaan agar tidak terjadi kebocoran kembali";;Divisi Swakelola;Closed;BOD;07-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Laporan P2K3:
Penanganan kucing di Kantor Transjakarta: Direksi menyetujui agar kucing-kucing direlokasi ke shelter kucing menggunakan biaya perusahaan, ditargetkan selesai pada Januari 2026";;Divisi Sumber Daya Manusia dan Umum;Open;BOD;07-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Laporan P2K3:
Penataan kabel internal dan eksternal yang melintas atau berada di area halte: Lakukan perapihan secara optimal";;Divisi Pengembangan dan Pengelolaan Prasarana;Closed;BOD;07-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Laporan P2K3:
Pembuatan kanopi jembatan menuju masjid dan pembuatan kanopi jembatan dari lobby: Lakukan secara proper dengan mengacu/melakukan benchmark terhadap standar global (referensi: standar Land Transport Authority (LTA) Singapore)";;Divisi Sumber Daya Manusia dan Umum;Open;BOD;07-Jan-26;06-Feb-26;;;;;;;;;;;;;;;;;
;"Laporan P2K3:
Kebocoran selang hydrant gedung lantai 5: Segera lakukan pembelian pengganti pada 7 Januari 2026, koordinasikan dengan Kepala Departemen Umum agar tidak terlalu lama dan dapat dilakukan segera";;Divisi Sumber Daya Manusia dan Umum;Closed;BOD;07-Jan-26;07-Jan-26;;;;;;;;;;;;;;;;;
;"Laporan P2K3:
Pekerja kontraktor/vendor yang tidak menggunakan APD saat bekerja: Pastikan telah diatur dan tercantum dalam KAK serta Perdir Pengadaan, termasuk ketentuan sanksi yang dikenakan apabila tidak menggunakan APD";;Divisi Keselamatan dan Pengawasan Operasional;Open;BOD;07-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Laporan P2K3:
Temuan penumpukan barang di dalam ruangan rumah lift lantai 5: Jika barang sudah tidak digunakan lagi, harap dibuang dan lakukan penghapusan aset. Lakukan perapihan secara optimal.";;Divisi Sumber Daya Manusia dan Umum;Closed;BOD;07-Jan-26;14-Jan-26;;;;;;;;;;;;;;;;;
;"Laporan P2K3:
Aktifkan penggunaan jalur pedestrian untuk pelaksanaan inspeksi area pinggir secara rutin";;Divisi Swakelola;Closed;BOD;07-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Laporan P2K3:
Direksi mengarahkan agar seluruh Depo Transjakarta dilengkapi jalur pedestrian seperti yang telah diterapkan di Depo Cawang";;Divisi Swakelola;Open;BOD;07-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Laporan P2K3:
Lakukan safety patrol di bulan Januari 2026 sehubungan dengan Bulan Keselamatan Kerja";;Divisi Keselamatan dan Pengawasan Operasional;Closed;BOD;07-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Laporan P2K3:
Lakukan analisis dan tindak lanjut atas hasil MCU. Siapkan rencana tindak lanjut dan program edukasi";;Divisi Sumber Daya Manusia dan Umum;Open;BOD;07-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"SK Kadishub tentang Penetapan, Pengembangan, dan Penutupan Rute Uji Coba Modifikasi pada Layanan Transjakarta:
Rute JAK 52, JAK 107, dan 7V agar terus diperjuangkan kepada Dinas Perhubungan hingga dapat beroperasi dan dijalankan. Cek rute lain yang dapat diubah ke layanan Mikrotrans";;Divisi Perencanaan Operasional dan Manajemen Operator;Closed;BOD;07-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"SK Kadishub tentang Penetapan, Pengembangan, dan Penutupan Rute Uji Coba Modifikasi pada Layanan Transjakarta:
Mengingatkan agar Plan, Do, Check, Act (PDCA) terus dijalankan secara rutin untuk mengevaluasi hal-hal yang masih kurang dan perlu diperbaiki secara berkala";;Divisi Perencanaan Operasional dan Manajemen Operator;Closed;BOD;07-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Rekrutmen 1.000 Pramudi:
Kurikulum pelatihan:
Sertakan contoh-contoh kinerja pramudi yang baik dan yang tidak baik guna membangun standarisasi pramudi sejak awal
Sertakan pengetahuan tentang SMPOB/Syntra
Perkuat materi pelatihan dasar
Materi pengenalan jalur dan route hazard mapping dapat dilaksanakan pada saat pendampingan penempatan kerja di mitra operator";;Unit Bisnis TJ Academy;Closed;BOD;07-Jan-26;14-Jan-26;;;;;;;;;;;;;;;;;
;"Rekrutmen 1.000 Pramudi:
Kurikulum pelatihan:
Sertakan contoh-contoh kinerja pramudi yang baik dan yang tidak baik guna membangun standarisasi pramudi sejak awal
Sertakan pengetahuan tentang SMPOB/Syntra
Perkuat materi pelatihan dasar
Materi pengenalan jalur dan route hazard mapping dapat dilaksanakan pada saat pendampingan penempatan kerja di mitra operator";;Divisi Sumber Daya Manusia dan Umum;Closed;BOD;07-Jan-26;14-Jan-26;;;;;;;;;;;;;;;;;
;"Rekrutmen 1.000 Pramudi:
Susun detail mekanisme pembagian penempatan kerja pramudi ke mitra operator termasuk hal-hal yang perlu dipersiapkan oleh mitra operator";;Divisi Perencanaan Operasional dan Manajemen Operator;Closed;BOD;07-Jan-26;14-Jan-26;;;;;;;;;;;;;;;;;
;"Rekrutmen 1.000 Pramudi:
Susun detail mekanisme pembagian penempatan kerja pramudi ke mitra operator termasuk hal-hal yang perlu dipersiapkan oleh mitra operator";;Divisi Sumber Daya Manusia dan Umum;Closed;BOD;07-Jan-26;14-Jan-26;;;;;;;;;;;;;;;;;
;"Rekrutmen 1.000 Pramudi:
Susun detail mekanisme pembagian penempatan kerja pramudi ke mitra operator termasuk hal-hal yang perlu dipersiapkan oleh mitra operator";;Divisi Sekretaris Perusahaan dan Hubungan Masyarakat;Closed;BOD;07-Jan-26;14-Jan-26;;;;;;;;;;;;;;;;;
;"Rekrutmen 1.000 Pramudi:
Susun kembali detail perhitungan biaya program pelatihan CSR dan sertifikasi pramudi dengan angka pembentuk bukan lagi berupa asumsi melainkan angka pasti yang dapat dikunci";;Unit Bisnis TJ Academy;Closed;BOD;07-Jan-26;14-Jan-26;;;;;;;;;;;;;;;;;
;"Rekrutmen 1.000 Pramudi:
Pastikan variabel lokasi tempat tinggal menjadi salah satu pertimbangan dalam pembagian penempatan kerja. Agar melibatkan mitra operator sejak awal proses untuk melakukan pengelompokkan/mapping data peserta berdasarkan wilayah";;Divisi Perencanaan Operasional dan Manajemen Operator;Closed;BOD;07-Jan-26;14-Jan-26;;;;;;;;;;;;;;;;;
;"Rekrutmen 1.000 Pramudi:
Pastikan variabel lokasi tempat tinggal menjadi salah satu pertimbangan dalam pembagian penempatan kerja. Agar melibatkan mitra operator sejak awal proses untuk melakukan pengelompokkan/mapping data peserta berdasarkan wilayah";;Divisi Sumber Daya Manusia dan Umum;Closed;BOD;07-Jan-26;14-Jan-26;;;;;;;;;;;;;;;;;
;"Rekrutmen 1.000 Pramudi:
Pastikan variabel lokasi tempat tinggal menjadi salah satu pertimbangan dalam pembagian penempatan kerja. Agar melibatkan mitra operator sejak awal proses untuk melakukan pengelompokkan/mapping data peserta berdasarkan wilayah";;Divisi Sekretaris Perusahaan dan Hubungan Masyarakat;Closed;BOD;07-Jan-26;14-Jan-26;;;;;;;;;;;;;;;;;
;"KPI Perusahaan 2026:
1. Tambahkan KPI terkait Syntra dengan target implementasi 500 armada (bus terintegrasi)
2. Target KPI Accident Rate disesuaikan kembali agar ada improvement
3. Target KPI BRT Travel Speed disamakan dengan eksisting agar tidak menimbulkan paradigma mengejar kecepatan, mengingat perusahaan mengutamakan keselamatan. Selain itu, sebagai salah satu justifikasi, di tahun 2026 terdapat banyak pekerjaan pembangunan dan perbaikan jalan yang berdampak pada kondisi lalu lintas";;"""Divisi Perencanaan Perusahaan, Manajemen Risiko dan Mutu""";Closed;BOD;07-Jan-26;07-Jan-26;;;;;;;;;;;;;;;;;
;"Indikator Risiko Utama:
Telaah secara mendetail sebelum difinalkan, mengingat dokumen tersebut akan digunakan selama 1 tahun kedepan";;"""Divisi Perencanaan Perusahaan, Manajemen Risiko dan Mutu""";Closed;BOD;07-Jan-26;14-Jan-26;;;;;;;;;;;;;;;;;
;"Indikator Risiko Utama:
Perbaiki format laporan risiko agar lebih mudah dipahami dan tidak menimbulkan keliru pemahaman";;"""Divisi Perencanaan Perusahaan, Manajemen Risiko dan Mutu""";Closed;BOD;07-Jan-26;14-Jan-26;;;;;;;;;;;;;;;;;
;"Rekrutmen 1.000 Pramudi Mikrotrans:
Siapkan detail mekanisme pembagian penempatan kerja pramudi ke mitra operator (seperti: Job Fair atau opsi lainnya)";;Unit Bisnis TJ Academy;Closed;BOD;15-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Rekrutmen 1.000 Pramudi Mikrotrans:
Siapkan detail mekanisme pembagian penempatan kerja pramudi ke mitra operator (seperti: Job Fair atau opsi lainnya)";;Divisi Perencanaan Operasional dan Manajemen Operator;Closed;BOD;15-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Rekrutmen 1.000 Pramudi Mikrotrans:
Tinjau kembali apakah masa pendidikan dan pelatihan selama hanya 2 hari mampu membentuk pramudi yang berkualitas dan unggul";;Unit Bisnis TJ Academy;Closed;BOD;15-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Rekrutmen 1.000 Pramudi Mikrotrans:
Apabila target 1.000 pramudi belum terpenuhi, agar dilaksanakan Rekrutmen batch kedua";;Divisi Sekretaris Perusahaan dan Hubungan Masyarakat;Closed;BOD;15-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Rekrutmen 1.000 Pramudi Mikrotrans:
TJ Academy agar kembali berkoordinasi dengan unit kerja terkait sebagai user guna memastikan output dan kualitas yang dihasilkan sesuai dengan yang diharapkan";;Unit Bisnis TJ Academy;Closed;BOD;15-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Rekrutmen 1.000 Pramudi Mikrotrans:
Pastikan pengumuman hasil psikotes terlaksana sesuai schedule pada 17 Januari 2026";;Divisi Sekretaris Perusahaan dan Hubungan Masyarakat;Closed;BOD;15-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Rekrutmen 1.000 Pramudi Mikrotrans:
Pastikan daftar pramudi yang di-black list tidak masuk dalam peserta yang lolos sejak awal sehingga tidak menimbulkan kejadian yang merugikan di kemudian hari";;Divisi Sekretaris Perusahaan dan Hubungan Masyarakat;Closed;BOD;15-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"TJ Pass:
Fokus pada satu produk terlebih dahulu sebagai tahap awal. Selanjutnya, perlu dibangun keyakinan melalui pelaksanaan proof of concept, disertai upaya menghadirkan breakthrough serta penyusunan mitigasi risiko yang matang";;Divisi Penjualan;Closed;BOD;15-Jan-26;28-Jan-26;;;;;;;;;;;;;;;;;
;"TJ Pass:
Lakukan pematangan konsep dengan menyusun Business Model Canvas";;Divisi Penjualan;Closed;BOD;15-Jan-26;28-Jan-26;;;;;;;;;;;;;;;;;
;"TJ Pass:
Ditargetkan pada 1 Februari 2026 agar uji coba sistem selama 3 bulan dengan Bank Jakarta sudah terlaksana guna memperoleh hasil evaluasi dan review";;Divisi Penjualan;Closed;BOD;15-Jan-26;01-Feb-26;;;;;;;;;;;;;;;;;
;"TJ App:
Ditargetkan pada 1 Februari 2026 agar multi pick-up dan multi drop untuk booking Royaltrans sudah tersedia sehingga bisa menaikan/menurunkan pelanggan ditengah perjalanan sesuai kebutuhan)";;Divisi Pengembangan Sistem dan Inovasi Teknologi Informasi;Closed;BOD;15-Jan-26;01-Feb-26;;;;;;;;;;;;;;;;;
;"TJ App:
Ditargetkan pada 1 Februari 2026 agar multi pick-up dan multi drop untuk booking Royaltrans sudah tersedia sehingga bisa menaikan/menurunkan pelanggan ditengah perjalanan sesuai kebutuhan)";;Divisi Penjualan;Closed;BOD;15-Jan-26;01-Feb-26;;;;;;;;;;;;;;;;;
;"TJ App:
Lakukan sinkronisasi antara konsep pelayanan dengan operasional teknologi informasi termasuk juga timeline agar berjalan selaras";;Divisi Pengembangan Sistem dan Inovasi Teknologi Informasi;Closed;BOD;15-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"TJ App:
Keakuratan Passenger Information Sistem harus segera diperbaiki agar dapat memberikan info yang tepat kepada pelanggan";;Divisi Pengembangan Sistem dan Inovasi Teknologi Informasi;Open;BOD;15-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Penataan Kantor Pusat:
Pastikan pembuatan emergency exit/jalur evakuasi lantai 5 yang tersambung dengan lantai 4 diintegrasikan dalam rencana penataan kantor pusat";;Divisi Sumber Daya Manusia dan Umum;Open;BOD;15-Jan-26;28-Jan-26;;;;;;;;;;;;;;;;;
;"Program Penurunan Komplain Pramudi Mikrotrans:
Menekankan bahwa ketertiban dapat tercipta melalui penerapan sanksi yang tegas, sehingga perlu dilakukan sinkronisasi dengan pedoman pramudi serta kontrak Mikrotrans yang telah diperbarui agar pelaksanaan lebih tertib dan teratur";;Divisi Keselamatan dan Pengawasan Operasional;Open;BOD;15-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Program Penurunan Komplain Pramudi Mikrotrans:
Siapkan sistem monitoring (alert) agar hasil live monitoring CCTV dapat segera ditindaklanjuti dengan penanganan langsung terhadap pelaku dan pemberian alert apabila tidak berhenti di bus stop";;Divisi Keselamatan dan Pengawasan Operasional;Open;BOD;15-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Program Penurunan Komplain Pramudi Mikrotrans:
Ditargetkan pada 21 Februari 2026 untuk menyampaikan program (rencana tindak lanjut dan target) terhadap kategori aduan pelanggan yang sudah di-mapping agar tingkat komplain dapat turun secara signifikan";;Divisi Keselamatan dan Pengawasan Operasional;Closed;BOD;15-Jan-26;21-Jan-26;;;;;;;;;;;;;;;;;
;"Aktivasi Halte Rute 2B:
Terkait 6 Halte yang akan dioperasikan pada Senin 19 Januari 2026, agar dilakukan pengecekan terhadap arahan pada surat Asbang sampai dengan hari Senin pagi terkait kesiapan penyediaan pelican crossing dan petugas pada 3 halte (Halte Cakung Cilincing, Halte Pasar Cakung, Halte Cakung UT). Apabila sampai dengan hari Senin belum tersedia, maka dipersilakan untuk menjalankan pengoperasian 3 halte lainnya terlebih dahulu (Halte PTC Pulogadung, Halte Raya Bekasi Pulo Gebang, dan Halte Ujung Menteng)";;Divisi Keselamatan dan Pengawasan Operasional;Closed;BOD;15-Jan-26;19-Jan-26;;;;;;;;;;;;;;;;;
;"Aktivasi Halte Rute 2B:
Terkait 6 Halte yang akan dioperasikan pada Senin 19 Januari 2026, agar dilakukan pengecekan terhadap arahan pada surat Asbang sampai dengan hari Senin pagi terkait kesiapan penyediaan pelican crossing dan petugas pada 3 halte (Halte Cakung Cilincing, Halte Pasar Cakung, Halte Cakung UT). Apabila sampai dengan hari Senin belum tersedia, maka dipersilakan untuk menjalankan pengoperasian 3 halte lainnya terlebih dahulu (Halte PTC Pulogadung, Halte Raya Bekasi Pulo Gebang, dan Halte Ujung Menteng)";;Divisi Pengembangan dan Pengelolaan Prasarana;Closed;BOD;15-Jan-26;19-Jan-26;;;;;;;;;;;;;;;;;
;"Aktivasi Halte Rute 2B:
Menyetujui penetapan 6 halte pada Koridor 2 Extension sebagai Halte Non-BRT, yaitu: Halte Cakung Cilincing, Halte Pasar Cakung, Halte Cakung United Tractors, Halte PTC Pulogadung, Halte Raya Bekasi Pulo Gebang, dan Halte Ujung Menteng. Perlu dilakukan kesepakatan ulang dengan Dishub dalam kategorisasi sebagai dasar pemenuhan SPM";;Divisi Pelayanan;Closed;BOD;15-Jan-26;19-Jan-26;;;;;;;;;;;;;;;;;
;"Aktivasi Halte Rute 2B:
Netralisasi nama halte:
1. Halte PTC Pulogadung diubah menjadi Halte Rawa Terate, paralel lakukan penawaran naming rights kepada pihak JIEP
2. Halte Cakung UT diubah menjadi Halte Cakung, dengan tetap melakukan pengecekan perjanjian kerja sama sebelumnya dengan pihak United Tractors (jika ada). Jika belum ada, agar dilakukan pengurusan dan penawaran naming rights kepada pihak United Tractors secara paralel.";;Divisi Penjualan;Closed;BOD;15-Jan-26;28-Jan-26;;;;;;;;;;;;;;;;;
;"Aktivasi Halte Rute 2B:
Netralisasi nama halte:
1. Halte PTC Pulogadung diubah menjadi Halte Rawa Terate
2. Halte Cakung UT diubah menjadi Halte Cakung
3. Halte Cakung Cilincing: Netralisasi nama halte agar di-hold terlebih dahulu
4. Perlu dilakukan penyesuaian pada signage dan wayfinding serta komunikasi kepada pelanggan terkait pembukaan Halte Non BRT";;Divisi Pelayanan;Closed;BOD;15-Jan-26;19-Jan-26;;;;;;;;;;;;;;;;;
;"Aktivasi Halte Rute 2B:
Pastikan ketersediaan Sertifikat Laik Fungsi (SLF) untuk bangunan 6 halte dimaksud";;Divisi Keselamatan dan Pengawasan Operasional;Closed;BOD;15-Jan-26;19-Jan-26;;;;;;;;;;;;;;;;;
;"Aktivasi Halte Rute 2B:
Pastikan ketersediaan Sertifikat Laik Fungsi (SLF) untuk bangunan 6 halte dimaksud";;Divisi Pengembangan dan Pengelolaan Prasarana;Closed;BOD;15-Jan-26;19-Jan-26;;;;;;;;;;;;;;;;;
;"Aktivasi Halte Rute 2B:
Pengecekan jalur pada segmen antara Halte Non BRT di median dan bus stop untuk memastikan operasional bus tidak melintang berkali-kali saat pengoperasian";;Divisi Operasional Bus;Closed;BOD;15-Jan-26;19-Jan-26;;;;;;;;;;;;;;;;;
;"Aktivasi Halte Rute 2B:
Siapkan prosedur dan instruksi kerja untuk mitigasi atas keamanan aset dan petugas di atas pukul 10 malam. Seperti penempatan aset seperti TOB pada gudang kewilayahan. Plotting petugas TNI secara rutin dengan tetap mempertimbangkan efektivitas biaya. ";;Divisi Pelayanan;Closed;BOD;15-Jan-26;19-Jan-26;;;;;;;;;;;;;;;;;
;"Persiapkan layanan Kartu Layanan Gratsi (KLG) Mobile untuk pendaftaran keliling kecamatan:
1. Siapkan 1 unit dari Transjakarta Cares/KDO
2. Pastikan ketersediaan printer dari tim yang akan disiapkan oleh Bank Jakarta";;Divisi Pelayanan;Open;Rapat Eksternal;21-Jan-26;28-Jan-26;;;;;;;;;;;;;;;;;
;"Program Rekrutmen 1.000 Pramudi Mikrotrans:
Peserta yang tidak hadir tanpa keterangan pada tahap tes narkoba dan MCU agar dimasukkan ke dalam daftar blacklist.";;Divisi Keselamatan dan Pengawasan Operasional;Closed;BOD;22-Jan-26;28-Jan-26;;;;;;;;;;;;;;;;;
;"Program Rekrutmen 1.000 Pramudi Mikrotrans:
Lakukan mekanisme penyaringan peserta secara ketat dalam rangka peningkatan kualitas SDM. Terkait jumlah peserta yang dinyatakan lulus pada tahap psikotes dan tes IQ yang hanya mencapai 363 orang, hal tersebut dapat diterima sepanjang kualitas peserta tetap terjamin.";;Divisi Sekretaris Perusahaan dan Hubungan Masyarakat;Closed;BOD;22-Jan-26;28-Jan-26;;;;;;;;;;;;;;;;;
;"Program Rekrutmen 1.000 Pramudi Mikrotrans:
Persiapkan rekrutmen batch kedua agar segera dimulai agar jangka waktu pendaftaran lebih panjang sehingga dapat menjaring jumlah pendaftar yang lebih banyak.";;Divisi Sekretaris Perusahaan dan Hubungan Masyarakat;Closed;BOD;22-Jan-26;28-Jan-26;;;;;;;;;;;;;;;;;
;"Program Rekrutmen 1.000 Pramudi Mikrotrans:
Pelaksanaan rekrutmen batch pertama agar dijadikan bahan evaluasi untuk pelaksanaan batch selanjutnya. Ditegaskan bahwa ownership program berada di Transjakarta, bukan pada Baznas, sehingga seluruh tahapan dapat dikelola secara lebih terstruktur serta efisien dari sisi anggaran dan waktu.";;Divisi Sekretaris Perusahaan dan Hubungan Masyarakat;Closed;BOD;22-Jan-26;28-Jan-26;;;;;;;;;;;;;;;;;
;"Program Rekrutmen 1.000 Pramudi Mikrotrans:
Libatkan unit kerja terkait (POMO dan Keselamatan) untuk aspek Strenghten Training Outcome guna memastikan kualitas lulusan sesuai dengan yang diharapkan";;Unit Bisnis TJ Academy;Closed;BOD;22-Jan-26;28-Jan-26;;;;;;;;;;;;;;;;;
